model_id,dataset_id,prompt_id,subset_id,input_type,layer,fold,direction_optimal_cut,direction_optimal_train_set_cut,direction_test_roc_auc,direction_accuracy_score,direction_f1_score,direction_precision_score,direction_recall_score,logistic_regression_optimal_cut,logistic_regression_optimal_train_set_cut,logistic_regression_test_roc_auc,logistic_regression_accuracy_score,logistic_regression_f1_score,logistic_regression_precision_score,logistic_regression_recall_score
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,13,2,-0.25758057832717896,-0.25758057832717896,0.7290711879599241,0.6606463878326996,0.7289293849658315,0.606826801517067,0.9125475285171103,0.5,0.42829129998571697,0.8276630426925357,0.7461977186311787,0.7420289855072464,0.7544204322200393,0.7300380228136882
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,13,3,-0.34000882506370544,-0.34000882506370544,0.7441094756511334,0.680161943319838,0.7401315789473685,0.6232686980609419,0.9109311740890689,0.5,0.5732510495867024,0.8491493058401218,0.77834008097166,0.7706806282722513,0.7982646420824295,0.7449392712550608
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,13,4,-0.279569536447525,-0.279569536447525,0.7339525679083277,0.6694915254237288,0.7318563789152025,0.615681233933162,0.9020715630885122,0.5,0.5539877362073679,0.832320781952114,0.7448210922787194,0.7335299901671584,0.7674897119341564,0.7024482109227872
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,14,0,0.08638493716716766,0.08638493716716766,0.7737755102040816,0.6866071428571429,0.7281177381874516,0.6429548563611491,0.8392857142857143,0.5,0.5002274299435496,0.8364030612244898,0.7464285714285714,0.7589134125636672,0.7233009708737864,0.7982142857142858
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,14,1,-0.17760783433914185,-0.17760783433914185,0.718052370280857,0.648936170212766,0.709832134292566,0.6049046321525886,0.8588007736943907,0.5,0.49690111682459326,0.8494569548316615,0.7630560928433269,0.7557328015952144,0.779835390946502,0.7330754352030948
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,14,2,-0.1429096758365631,-0.1429096758365631,0.7442477844120922,0.6644486692015209,0.7269914926527455,0.6127770534550195,0.8935361216730038,0.5,0.5898854054736853,0.8400819008515374,0.7509505703422054,0.7495219885277247,0.7538461538461538,0.7452471482889734
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,14,3,-0.19287440180778503,-0.19287440180778503,0.7565687029782491,0.6771255060728745,0.7271171941830624,0.6296296296296297,0.8603238866396761,0.5,0.4948429655124248,0.843088724614401,0.7591093117408907,0.7510460251046025,0.7770562770562771,0.7267206477732794
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,14,4,-0.2560354471206665,-0.2560354471206665,0.7385258954252538,0.6741996233521658,0.7374810318664643,0.6175349428208387,0.9152542372881356,0.5,0.553982952620424,0.8492876674433698,0.7693032015065914,0.7595682041216879,0.7930327868852459,0.7288135593220338
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,15,0,-0.3263118863105774,-0.3263118863105774,0.7691151147959184,0.68125,0.7418655097613883,0.6233292831105711,0.9160714285714285,0.5,0.5115240402246184,0.8338329081632654,0.7473214285714286,0.7615838247683235,0.7208931419457735,0.8071428571428572
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,15,1,-0.4194276034832001,-0.4194276034832001,0.7150312957136283,0.6508704061895552,0.7173061863743148,0.6026315789473684,0.8858800773694391,0.5,0.49703744544990414,0.8503062228524181,0.7707930367504836,0.7655786350148368,0.7834008097165992,0.7485493230174082
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,15,2,-0.4649062156677246,-0.4649062156677246,0.7441899550376614,0.6577946768060836,0.7305389221556886,0.6024691358024692,0.9277566539923955,0.5,0.5900250120299395,0.8368651418988275,0.7404942965779467,0.737247353224254,0.746588693957115,0.7281368821292775
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,15,3,-0.4535728991031647,-0.4535728991031647,0.7592527332032979,0.6791497975708503,0.7329401853411963,0.6277056277056277,0.8805668016194332,0.5,0.49448037502927483,0.8594100870363389,0.7854251012145749,0.78099173553719,0.7974683544303798,0.7651821862348178
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,15,4,-0.42242273688316345,-0.42242273688316345,0.7388202623767116,0.6779661016949152,0.7389312977099237,0.6213093709884467,0.911487758945386,0.5,0.5540563782414357,0.8328846897265934,0.7467043314500942,0.7405978784956606,0.758893280632411,0.7231638418079096
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,16,0,0.1727055013179779,0.1727055013179779,0.7639508928571429,0.6839285714285714,0.7040133779264214,0.6619496855345912,0.7517857142857143,0.5,0.5007207670697661,0.8385267857142856,0.7508928571428571,0.7588591184096802,0.7353433835845896,0.7839285714285714
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,16,1,-0.4142628312110901,-0.4142628312110901,0.725583544403249,0.6586073500967118,0.7132412672623883,0.6148459383753502,0.8491295938104448,0.5,0.49727776814834923,0.8446082704488399,0.7736943907156673,0.771484375,0.7790927021696252,0.7640232108317214
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,16,2,0.18736734986305237,0.18736734986305237,0.7454748514507945,0.6625475285171103,0.6850044365572315,0.6422628951747088,0.7338403041825095,0.5,0.5896321464623394,0.8342592057135422,0.7519011406844106,0.7468477206595538,0.7623762376237624,0.7319391634980988
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,16,3,-0.05807217210531235,-0.05807217210531235,0.7551549771345212,0.6842105263157895,0.7051039697542533,0.6613475177304965,0.7550607287449392,0.5,0.49499257175061173,0.8592584700617942,0.7823886639676113,0.7781217750257998,0.7936842105263158,0.7631578947368421
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,16,4,-0.03510280326008797,-0.03510280326008797,0.736470646649714,0.6704331450094162,0.691358024691358,0.6500829187396352,0.7382297551789078,0.5,0.48364586726764025,0.8465284205971748,0.7598870056497176,0.7573739295908658,0.7653846153846153,0.7495291902071564
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,17,0,-0.281846821308136,-0.281846821308136,0.7581186224489795,0.6803571428571429,0.7246153846153847,0.6364864864864865,0.8410714285714286,0.5,0.5003171049580917,0.8306154336734693,0.7482142857142857,0.7573149741824441,0.7308970099667774,0.7857142857142857
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,17,1,-0.5212869048118591,-0.5212869048118591,0.7174556379050391,0.6547388781431335,0.711864406779661,0.610803324099723,0.8529980657640233,0.5,0.49726075918833873,0.8442416261050772,0.7736943907156673,0.7701375245579568,0.782435129740519,0.758220502901354
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,17,2,-0.43894386291503906,-0.43894386291503906,0.7383690670676171,0.6692015209125475,0.7233704292527822,0.6215846994535519,0.8650190114068441,0.5,0.5899905617603454,0.8390337434399804,0.7623574144486692,0.7628083491461101,0.7613636363636364,0.7642585551330798
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,17,3,0.010419413447380066,0.010419413447380066,0.7518972610598436,0.6821862348178138,0.696911196911197,0.6660516605166051,0.7307692307692307,0.5,0.5029502354659383,0.8567178612991526,0.7864372469635628,0.7813471502590673,0.8004246284501062,0.7631578947368421
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,17,4,-0.39789053797721863,-0.39789053797721863,0.7294359858278272,0.6770244821092278,0.7204563977180114,0.6350574712643678,0.832391713747646,0.5,0.5536519159353539,0.8453544993811202,0.775894538606403,0.7680311890838206,0.795959595959596,0.7419962335216572
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,18,0,-0.3171810209751129,-0.3171810209751129,0.7590656887755103,0.6758928571428572,0.724373576309795,0.6301188903566711,0.8517857142857143,0.5,0.4817546826399281,0.8335969387755102,0.7553571428571428,0.7658119658119659,0.7344262295081967,0.8
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,18,1,-0.4411073327064514,-0.4411073327064514,0.7170702872172068,0.6537717601547389,0.707037643207856,0.6127659574468085,0.8355899419729207,0.5,0.4968851768359067,0.8525360190655058,0.7823984526112185,0.7787610619469026,0.792,0.7659574468085106
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,18,2,-0.2744116187095642,-0.2744116187095642,0.737219708250806,0.6673003802281369,0.7126436781609196,0.6271676300578035,0.8250950570342205,0.5,0.4285567471415692,0.8497213347019619,0.7709125475285171,0.7684918347742555,0.7766990291262136,0.7604562737642585
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,18,3,-0.5528314113616943,-0.5528314113616943,0.7498176498549395,0.6862348178137652,0.7275922671353251,0.6428571428571429,0.8380566801619433,0.5,0.4948499998445102,0.8478994902391451,0.7803643724696356,0.7760577915376677,0.791578947368421,0.7611336032388664
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,18,4,-0.5146937966346741,-0.5146937966346741,0.7293136284805346,0.6817325800376648,0.7338582677165354,0.6305818673883626,0.8775894538606404,0.5,0.5540664047001542,0.8539762591280354,0.7740112994350282,0.7665369649805448,0.7927565392354124,0.7419962335216572
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,19,0,-0.3345178961753845,-0.3345178961753845,0.7601865433673469,0.6794642857142857,0.7306826706676669,0.630012936610608,0.8696428571428572,0.5,0.5116918874357601,0.8400845025510203,0.7589285714285714,0.7672413793103449,0.7416666666666667,0.7946428571428571
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,19,1,-0.5779372453689575,-0.5779372453689575,0.7160900747879636,0.6566731141199227,0.714859437751004,0.6112637362637363,0.8607350096711799,0.5,0.49706916944612983,0.8458522423294635,0.7727272727272727,0.7693817468105987,0.7808764940239044,0.758220502901354
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,19,2,-0.39408373832702637,-0.39408373832702637,0.7382461796469517,0.6730038022813688,0.723916532905297,0.6263888888888889,0.8574144486692015,0.5,0.4892684884184416,0.8465732481313883,0.7718631178707225,0.7669902912621359,0.7837301587301587,0.7509505703422054
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,19,3,-0.5971712470054626,-0.5971712470054626,0.7498278942451113,0.6852226720647774,0.7293298520452568,0.6396946564885496,0.8481781376518218,0.5,0.4946212711195983,0.850853972364733,0.791497975708502,0.7827004219409283,0.8171806167400881,0.7510121457489879
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,19,4,-0.22863122820854187,-0.22863122820854187,0.7288171059118105,0.687382297551789,0.7162393162393162,0.6557120500782473,0.7890772128060264,0.5,0.4837519332606187,0.8323065955930076,0.751412429378531,0.7421875,0.77079107505071,0.7156308851224106
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,20,0,-0.30401524901390076,-0.30401524901390076,0.7606106505102039,0.6803571428571429,0.7348148148148148,0.6278481012658228,0.8857142857142857,0.5,0.5114733068463703,0.8359343112244898,0.7633928571428571,0.7736976942783945,0.7414075286415712,0.8089285714285714
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,20,1,-0.45036566257476807,-0.45036566257476807,0.7198687562900081,0.655705996131528,0.7124394184168013,0.6116504854368932,0.8529980657640233,0.5,0.49727738319436354,0.8467819476297191,0.7727272727272727,0.7680157946692991,0.7842741935483871,0.7524177949709865
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,20,2,-0.28553199768066406,-0.28553199768066406,0.7403696019893306,0.6749049429657795,0.7182866556836903,0.6337209302325582,0.8288973384030418,0.5,0.4893808246789366,0.8446070494007429,0.7680608365019012,0.76171875,0.7831325301204819,0.7414448669201521
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,20,3,-0.16609415411949158,-0.16609415411949158,0.7472114769951974,0.6953441295546559,0.7108549471661864,0.676416819012797,0.7489878542510121,0.5,0.49487985358651343,0.847493812388336,0.7793522267206477,0.7690677966101694,0.8066666666666666,0.7348178137651822
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,20,4,-0.06701827049255371,-0.06701827049255371,0.7293349080191941,0.6741996233521658,0.6954225352112676,0.6528925619834711,0.743879472693032,0.5,0.48357765951566467,0.831015636914325,0.7570621468926554,0.7455621301775148,0.782608695652174,0.711864406779661
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,21,0,0.21183529496192932,0.21183529496192932,0.7624681122448979,0.6991071428571428,0.714164546225615,0.6801292407108239,0.7517857142857143,0.5,0.5113846231684787,0.8298979591836735,0.7517857142857143,0.7548500881834215,0.7456445993031359,0.7642857142857142
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,21,1,-0.43707573413848877,-0.43707573413848877,0.7238569488456316,0.6615087040618955,0.7048903878583473,0.624813153961136,0.8085106382978723,0.5,0.4969161571632743,0.848177440897306,0.776595744680851,0.7750730282375852,0.7803921568627451,0.769825918762089
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,21,2,-0.20257410407066345,-0.20257410407066345,0.7419942459772442,0.6806083650190115,0.7147707979626485,0.6457055214723927,0.8003802281368821,0.5,0.48926910747845337,0.8254293831051482,0.75,0.742409402546523,0.7656565656565657,0.720532319391635
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,21,3,-0.16930319368839264,-0.16930319368839264,0.7496209575636382,0.6912955465587044,0.7092469018112488,0.6702702702702703,0.7530364372469636,0.5,0.49458962830116177,0.8510424691438967,0.7793522267206477,0.767590618336887,0.8108108108108109,0.728744939271255
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,21,4,-0.12024982273578644,-0.12024982273578644,0.729038767772848,0.6807909604519774,0.7028921998247152,0.6573770491803279,0.7551789077212806,0.5,0.4840491751971094,0.8235855313323474,0.7457627118644068,0.735812133072407,0.7657841140529531,0.7080979284369114
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,22,0,0.7514680027961731,0.7514680027961731,0.7599952168367347,0.7008928571428571,0.6946216955332726,0.7094972067039106,0.6803571428571429,0.5,0.5115734561858477,0.8252678571428572,0.7553571428571428,0.7670068027210885,0.7321428571428571,0.8053571428571429
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,22,1,-0.7804873585700989,-0.7804873585700989,0.7251944524466027,0.660541586073501,0.7194244604316546,0.6130790190735694,0.8704061895551257,0.5,0.49681825956618186,0.8475844497903019,0.7736943907156673,0.7696850393700787,0.7835671342685371,0.7562862669245648
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,22,2,-0.07076658308506012,-0.07076658308506012,0.7442297127325825,0.6815589353612167,0.7124463519313304,0.6494522691705791,0.7889733840304183,0.5,0.4890296241480026,0.827236551056109,0.7595057034220533,0.7507389162561576,0.7791411042944786,0.7243346007604563
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,22,3,-0.0003273189067840576,-0.0003273189067840576,0.7497090593191169,0.6933198380566802,0.7083734359961501,0.6752293577981652,0.7449392712550608,0.5,0.4948096757359215,0.8438877870478125,0.7834008097165992,0.7733050847457628,0.8111111111111111,0.7388663967611336
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,22,4,0.06380012631416321,0.06380012631416321,0.725777678473264,0.6807909604519774,0.7013215859030837,0.6589403973509934,0.7495291902071564,0.5,0.48367474732447946,0.8249155024985724,0.7504708097928436,0.7389162561576355,0.7747933884297521,0.7062146892655368
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,23,0,0.6002532243728638,0.6002532243728638,0.7614716198979591,0.7,0.7047451669595782,0.6937716262975778,0.7160714285714286,0.5,0.5112821517887038,0.82984375,0.7553571428571428,0.7604895104895105,0.7448630136986302,0.7767857142857143
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,23,1,-0.6665767431259155,-0.6665767431259155,0.7245191534256927,0.6547388781431335,0.7113985448666128,0.6111111111111112,0.851063829787234,0.5,0.4968662254788459,0.8573921859859552,0.7882011605415861,0.7825223435948362,0.8040816326530612,0.7620889748549323
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,23,2,-0.032172150909900665,-0.032172150909900665,0.7432213130159464,0.6768060836501901,0.7068965517241379,0.6466876971608833,0.779467680608365,0.5,0.48896023131427535,0.8316062831615318,0.7547528517110266,0.7470588235294118,0.771255060728745,0.7243346007604563
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,23,3,-0.07540282607078552,-0.07540282607078552,0.750358553656018,0.6953441295546559,0.7130600571973308,0.6738738738738739,0.757085020242915,0.5,0.4946086349636318,0.8498787064203641,0.7854251012145749,0.7758985200845666,0.8119469026548672,0.742914979757085
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,23,4,-0.056638769805431366,-0.056638769805431366,0.7263593191966266,0.6779661016949152,0.7036395147313691,0.651685393258427,0.7645951035781544,0.5,0.48385050090997406,0.8210337599880834,0.7495291902071564,0.7412451361867705,0.7665995975855131,0.7175141242937854
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,24,0,0.3267858326435089,0.3267858326435089,0.7445742984693877,0.6803571428571429,0.7001675041876047,0.6593059936908517,0.7464285714285714,0.5,0.511714901465584,0.829252232142857,0.7589285714285714,0.7692307692307693,0.7377049180327869,0.8035714285714286
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,24,1,0.5328238010406494,0.5328238010406494,0.7320746457953751,0.6760154738878144,0.6818613485280152,0.6697761194029851,0.6943907156673114,0.5,0.4971109950511289,0.8544365836229698,0.7862669245647969,0.7835455435847208,0.7936507936507936,0.7736943907156673
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,24,2,0.7993698120117188,0.7993698120117188,0.751288510749035,0.6948669201520913,0.6945765937202664,0.6952380952380952,0.6939163498098859,0.5,0.48905213249274376,0.8443648888953144,0.7595057034220533,0.7497527200791295,0.7814432989690722,0.720532319391635
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,24,3,0.6464153528213501,0.6464153528213501,0.7538252552902031,0.6993927125506073,0.6953846153846154,0.7047817047817048,0.6862348178137652,0.5,0.4950598235181202,0.855992558474979,0.7935222672064778,0.7829787234042553,0.8251121076233184,0.7449392712550608
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,24,4,0.5034215450286865,0.5034215450286865,0.7250169349661832,0.67984934086629,0.6851851851851852,0.6739526411657559,0.696798493408663,0.5,0.48396779436693815,0.8274229414706289,0.748587570621469,0.7369458128078817,0.7727272727272727,0.704331450094162
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,25,0,-0.37615036964416504,-0.37615036964416504,0.727673788265306,0.6651785714285714,0.7191011235955056,0.6193548387096774,0.8571428571428571,0.5,0.5114919959978936,0.823796237244898,0.7473214285714286,0.7515364354697103,0.7392055267702936,0.7642857142857142
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,25,1,0.24087899923324585,0.24087899923324585,0.7336123072778904,0.6818181818181818,0.7131647776809067,0.6492063492063492,0.7911025145067698,0.5,0.4971705305232648,0.8527810721728167,0.7823984526112185,0.7813411078717201,0.78515625,0.7775628626692457
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,25,2,0.5224525332450867,0.5224525332450867,0.7481946392169903,0.7043726235741445,0.7274320771253286,0.6747967479674797,0.7889733840304183,0.5,0.4893207862233344,0.8361928754210702,0.7480988593155894,0.7404505386875612,0.7636363636363637,0.7186311787072244
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,25,3,0.5701834559440613,0.5701834559440613,0.7493853365896834,0.7095141700404858,0.7132867132867133,0.7041420118343196,0.7226720647773279,0.5,0.4947434190912632,0.8406608041436509,0.7753036437246964,0.7658227848101266,0.7995594713656388,0.7348178137651822
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,25,4,0.04317028447985649,0.04317028447985649,0.7165884643620927,0.6713747645951036,0.7132292522596549,0.6326530612244898,0.8173258003766478,0.5,0.4839012890253413,0.8183046591549895,0.7410546139359698,0.7306562193927522,0.7612244897959184,0.7024482109227872
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,26,0,1.2996588945388794,1.2996588945388794,0.7059964923469388,0.6330357142857143,0.6169617893755824,0.645224171539961,0.5910714285714286,0.5,0.5000989966233771,0.8217920918367346,0.7464285714285714,0.7593220338983051,0.7225806451612903,0.8
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,26,1,0.7952883243560791,0.7952883243560791,0.7186116899685359,0.6518375241779497,0.6504854368932039,0.6530214424951267,0.6479690522243714,0.5,0.49693182681382003,0.8573903153515484,0.7833655705996132,0.7795275590551181,0.7935871743486974,0.7659574468085106
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,26,2,-0.4142554998397827,-0.4142554998397827,0.7324379418525641,0.6749049429657795,0.731974921630094,0.6226666666666667,0.8878326996197718,0.5,0.4889299642461235,0.8380687157541673,0.7652091254752852,0.7590243902439024,0.779559118236473,0.7395437262357415
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,26,3,-0.39596590399742126,-0.39596590399742126,0.7372068055532789,0.6912955465587044,0.7363872082973206,0.6425339366515838,0.8623481781376519,0.5,0.49495018305796773,0.8428428592502746,0.7793522267206477,0.7705263157894737,0.8026315789473685,0.7408906882591093
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,26,4,-0.9632167816162109,-0.9632167816162109,0.6959348987980607,0.6393596986817326,0.713965646004481,0.5915841584158416,0.9001883239171374,0.5,0.48379132714000456,0.8238887647582467,0.7457627118644068,0.7326732673267327,0.7724425887265136,0.696798493408663
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,27,0,0.7580080628395081,0.7580080628395081,0.6882876275510204,0.6401785714285714,0.647419072615923,0.6346483704974271,0.6607142857142857,0.5,0.5001090393173628,0.8250510204081631,0.7473214285714286,0.7574978577549272,0.728171334431631,0.7892857142857143
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,27,1,1.4549018144607544,1.4549018144607544,0.700666694102638,0.648936170212766,0.6238341968911917,0.671875,0.5822050290135397,0.5,0.4972169093413522,0.8446157529864677,0.769825918762089,0.7638888888888888,0.7841140529531568,0.7446808510638298
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,27,2,1.6029471158981323,1.6029471158981323,0.7047430930040914,0.6444866920152091,0.6152263374485597,0.6704035874439462,0.5684410646387833,0.5,0.4891959176266526,0.8298569445850019,0.7509505703422054,0.7431372549019608,0.7672064777327935,0.720532319391635
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,27,3,1.3628337383270264,1.3628337383270264,0.7169782327197627,0.6548582995951417,0.6313513513513513,0.6774941995359629,0.5910931174089069,0.5,0.4946707195748431,0.8444122998246161,0.7753036437246964,0.7668067226890757,0.7969432314410481,0.7388663967611336
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,27,4,-2.844360113143921,-2.844360113143921,0.674112731902639,0.632768361581921,0.7272727272727273,0.578420467185762,0.9792843691148776,0.5,0.5541493185339996,0.8263696043069786,0.7476459510357816,0.7335984095427436,0.7768421052631579,0.6949152542372882
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,28,0,0.8640497326850891,0.8640497326850891,0.6891677295918368,0.6375,0.6593959731543624,0.6218354430379747,0.7017857142857142,0.5,0.5004109913517426,0.8247608418367346,0.74375,0.7565733672603902,0.7205169628432956,0.7964285714285714
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,28,1,1.5131462812423706,1.5131462812423706,0.6984649574056545,0.6431334622823984,0.6306306306306306,0.6535269709543569,0.6092843326885881,0.5,0.4970672100115046,0.8563034767611087,0.7843326885880078,0.7794263105835806,0.7975708502024291,0.7620889748549323
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,28,2,1.7669322490692139,1.7669322490692139,0.7025040119128512,0.6473384030418251,0.6256306760847629,0.6666666666666666,0.5893536121673004,0.5,0.48887646551667235,0.8357699981205453,0.7585551330798479,0.7514677103718199,0.7741935483870968,0.7300380228136882
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,28,3,1.4600521326065063,1.4600521326065063,0.7144376239571212,0.6487854251012146,0.6335797254487856,0.6622516556291391,0.6072874493927125,0.5,0.576699392857107,0.8512739923617827,0.7742914979757085,0.764519535374868,0.7991169977924945,0.7327935222672065
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,28,4,1.1096456050872803,1.1096456050872803,0.6740985455435327,0.6299435028248588,0.6281929990539262,0.6311787072243346,0.6252354048964218,0.5,0.48387799146033705,0.8291111182042907,0.7580037664783428,0.7452923686818632,0.7866108786610879,0.7080979284369114
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,29,0,3.516726493835449,3.516726493835449,0.6872369260204081,0.6375,0.5735294117647058,0.6964285714285714,0.4875,0.5,0.49989660219578586,0.832889030612245,0.7446428571428572,0.7525951557093425,0.7298657718120806,0.7767857142857143
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,29,1,2.447831630706787,2.447831630706787,0.6949724829678737,0.6411992263056093,0.6163391933815926,0.6622222222222223,0.5764023210831721,0.5,0.49712822882780944,0.8602093614028261,0.7736943907156673,0.7645875251509054,0.7966457023060797,0.7350096711798839
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,29,2,3.0561184883117676,3.0561184883117676,0.6972144313203892,0.6444866920152091,0.6046511627906976,0.680952380952381,0.5437262357414449,0.5,0.4893015532325699,0.8323201145021614,0.7642585551330798,0.7592233009708738,0.7757936507936508,0.7433460076045627
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,29,3,2.331261157989502,2.331261157989502,0.707700912980052,0.6477732793522267,0.6209150326797386,0.6721698113207547,0.5769230769230769,0.5,0.39032047805115366,0.8533167237620678,0.7753036437246964,0.7648305084745762,0.8022222222222222,0.7307692307692307
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,29,4,3.2356228828430176,3.2356228828430176,0.6697256003489844,0.6299435028248588,0.5732899022801303,0.676923076923077,0.4971751412429379,0.5,0.48384433588389275,0.8323172353623374,0.7523540489642184,0.7419038272816487,0.7745901639344263,0.711864406779661
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,30,0,4.137052536010742,4.137052536010742,0.6879049744897959,0.6464285714285715,0.6110019646365422,0.6790393013100436,0.5553571428571429,0.5,0.4992383675684835,0.8341135204081633,0.7526785714285714,0.7585004359197908,0.7410562180579217,0.7767857142857143
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,30,1,2.581070899963379,2.581070899963379,0.6754486716625077,0.6199226305609284,0.6371191135734072,0.6095406360424028,0.6673114119922631,0.5,0.5128976288909144,0.8630003479379996,0.7785299806576402,0.7693856998992951,0.8025210084033614,0.7388781431334622
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,30,2,3.044191360473633,3.044191360473633,0.6860425190475501,0.6349809885931559,0.6307692307692307,0.6381322957198443,0.623574144486692,0.5,0.428153511200034,0.8360013156182683,0.7595057034220533,0.7555555555555555,0.768172888015717,0.7433460076045627
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,30,3,3.4917469024658203,3.4917469024658203,0.7027487747709354,0.6518218623481782,0.6169265033407573,0.6856435643564357,0.5607287449392713,0.5,0.5038540148822616,0.8517226966513137,0.7732793522267206,0.7601713062098501,0.8068181818181818,0.7186234817813765
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,30,4,3.706904888153076,3.706904888153076,0.6634960154063859,0.6308851224105462,0.5950413223140496,0.6590389016018307,0.5423728813559322,0.5,0.48389842609627753,0.8333741191157642,0.7457627118644068,0.7347740667976425,0.7679671457905544,0.704331450094162
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,31,0,2.1699492931365967,2.1699492931365967,0.6938010204081633,0.6178571428571429,0.6603174603174603,0.5942857142857143,0.7428571428571429,0.5,0.5007412161562609,0.8369610969387754,0.75,0.7623089983022071,0.7265372168284789,0.8017857142857143
llama3.1_8b_chat,cities_10k,base,main,prompt_answer,31,1,4.1456451416015625,4.1456451416015625,0.6672534223256474,0.6150870406189555,0.6252354048964218,0.6091743119266055,0.6421663442940039,0.5,0.5134657398952969,0.860972580240863,0.7823984526112185,0.7752247752247752,0.8016528925619835,0.7504835589941973
